Wall time,Step,Value
1719428960.9158778,0,nan
1719428966.431445,2,nan
1719428968.9209468,3,nan
1719428971.6567986,4,0.6411802172660828
1719428986.1870987,9,0.5686992406845093
1719428989.0589986,10,0.8131999373435974
1719428992.1235838,11,0.840112566947937
1719429000.6876934,14,0.8412115573883057
1719429003.5554962,15,0.8041741847991943
1719429006.6305804,16,0.8399548530578613
1719429012.0063941,18,0.7944903373718262
1719429014.646288,19,0.8318521976470947
1719429017.5273225,20,0.8445923924446106
1719429023.1179962,22,0.8627660870552063
1719429025.7557514,23,0.8681005835533142
1719429033.553248,26,0.818946123123169
1719429036.2562828,27,0.8639180064201355
1719429039.357057,28,0.8783445358276367
1719429042.124741,29,0.8767503499984741
1719429044.736554,30,0.8899177312850952
1719429053.5438225,33,0.8959888815879822
1719429056.472675,34,0.8784193992614746
1719429062.061396,36,0.8890038132667542
1719429064.9682527,37,0.8914297223091125
1719429068.042079,38,0.8862865567207336
1719429070.593033,39,0.8713687062263489
1719429073.2074087,40,0.8840033411979675
1719429091.8383045,47,0.8944270610809326
1719429094.4794922,48,0.8954939246177673
1719429097.1715705,49,0.8936370611190796
1719429099.8772204,50,0.8874541521072388
1719429102.726964,51,0.8868089914321899
1719429105.4089038,52,0.8945686221122742
1719429108.0620084,53,0.8962087631225586
1719429110.7394893,54,0.8954451680183411
1719429113.2786753,55,0.8963602781295776
1719429118.6182976,57,0.8983089923858643
1719429127.7895205,60,0.897633969783783
1719429130.5001028,61,0.8969064950942993
1719429133.0708477,62,0.8948807716369629
1719429135.6519759,63,0.897500216960907
1719429141.0551877,65,0.8961014151573181
1719429143.978884,66,0.9009912610054016
1719429146.6391673,67,0.9047939777374268
1719429149.3178496,68,0.9046845436096191
1719429154.80981,70,0.9000501036643982
1719429157.7394052,71,0.8894873857498169
1719429163.04936,73,0.9040052890777588
1719429168.352391,75,0.9058272242546082
1719429173.6550345,77,0.8885713219642639
1719429176.306738,78,0.8904367089271545
1719429178.806197,79,0.8848878145217896
1719429181.8019748,80,0.8875529170036316
1719429187.4316633,82,0.8948001265525818
1719429189.973563,83,0.8987656831741333
1719429195.512231,85,0.905506432056427
1719429198.3268487,86,0.9045652747154236
1719429200.9412029,87,0.8984836935997009
1719429206.2112124,89,0.9050402045249939
1719429209.0538483,90,0.9050115942955017
1719429223.0622945,95,0.8989408612251282
1719429233.4718041,99,0.9030974507331848
1719429236.2001727,100,0.8964000344276428
1719429244.409692,103,0.9054072499275208
1719429247.3356667,104,0.9017158150672913
1719429252.6869068,106,0.9027971625328064
1719429255.4623966,107,0.9043562412261963
1719429258.135108,108,0.9046486020088196
1719429261.0249045,109,0.9002270102500916
1719429263.6100476,110,0.8923198580741882
1719429266.2233677,111,0.8948206901550293
1719429268.8260157,112,0.9030088186264038
1719429274.0849843,114,0.9001304507255554
1719429277.014098,115,0.8841860294342041
1719429279.5795672,116,0.8828596472740173
1719429290.1966028,120,0.890587329864502
1719429292.7204814,121,0.8821436762809753
1719429303.8537524,125,0.9108865261077881
1719429306.950863,126,0.907063901424408
1719429312.0983624,128,0.9050742387771606
1719429314.7427232,129,0.9063845872879028
1719429317.3103094,130,0.9038824439048767
1719429319.9863262,131,0.9018566012382507
1719429322.620174,132,0.901818573474884
1719429327.907784,134,0.9064611196517944
1719429333.2891946,136,0.909602165222168
1719429336.024513,137,0.9081354737281799
1719429338.7247758,138,0.9061141014099121
1719429341.7046933,139,0.9086998701095581
1719429352.1762319,143,0.9061328768730164
1719429354.8462448,144,0.9113033413887024
1719429357.7237358,145,0.9129330515861511
1719429360.7693577,146,0.9110123515129089
1719429363.3983788,147,0.9044051170349121
1719429371.5946882,150,0.9047964215278625
1719429382.306581,154,0.898902177810669
1719429387.5211787,156,0.9097275733947754
1719429390.2598844,157,0.9110534191131592
