Wall time,Step,Value
1718712031.7430506,0,0.811326265335083
1718712038.9377706,2,0.458158016204834
1718712042.1557834,3,0.36715707182884216
1718712044.8594763,4,0.36316823959350586
1718712061.26433,9,0.2683066427707672
1718712064.147865,10,0.2463407963514328
1718712067.567966,11,0.24825350940227509
1718712076.4680028,14,0.2297171801328659
1718712079.4666479,15,0.22943902015686035
1718712083.1591692,16,0.21485310792922974
1718712088.780149,18,0.2200959175825119
1718712091.938706,19,0.22909286618232727
1718712095.1185443,20,0.2176634669303894
1718712101.1612966,22,0.20581269264221191
1718712103.9515944,23,0.23639588057994843
1718712112.7480323,26,0.20491161942481995
1718712116.828244,27,0.1991850733757019
1718712119.7508597,28,0.20477324724197388
1718712122.5364344,29,0.21268507838249207
1718712125.1889646,30,0.22469192743301392
1718712134.693726,33,0.189602792263031
1718712137.7636714,34,0.19706684350967407
1718712143.7257557,36,0.20218601822853088
1718712147.0914633,37,0.17976026237010956
1718712149.9413645,38,0.20010903477668762
1718712152.7199678,39,0.2093198299407959
1718712155.6650624,40,0.19262444972991943
1718712175.353393,47,0.18072855472564697
1718712178.0527396,48,0.18429788947105408
1718712180.7017055,49,0.19394831359386444
1718712183.4525368,50,0.184745192527771
1718712186.4092155,51,0.18988052010536194
1718712189.4744108,52,0.18060889840126038
1718712192.1689844,53,0.18624240159988403
1718712194.9010396,54,0.18238964676856995
1718712197.7002017,55,0.2063116729259491
1718712203.1558561,57,0.182094544172287
1718712211.5231147,60,0.17707359790802002
1718712214.5338306,61,0.1740856170654297
1718712217.265684,62,0.17466914653778076
1718712220.03851,63,0.17958328127861023
1718712225.6069787,65,0.1758011281490326
1718712228.2661917,66,0.17890112102031708
1718712231.4500582,67,0.18519043922424316
1718712234.1619658,68,0.2029646933078766
1718712240.039999,70,0.17771117389202118
1718712243.0313969,71,0.18562710285186768
1718712248.1945395,73,0.18508128821849823
1718712253.48822,75,0.17696106433868408
1718712258.7326756,77,0.17762884497642517
1718712261.4078026,78,0.18237148225307465
1718712264.0044937,79,0.17017202079296112
1718712266.5622194,80,0.17431965470314026
1718712272.3231997,82,0.18177568912506104
1718712275.1636841,83,0.16182146966457367
1718712280.8782413,85,0.17037534713745117
1718712283.6093066,86,0.1794407218694687
1718712286.7004404,87,0.17805974185466766
1718712292.0958743,89,0.16514252126216888
1718712294.90388,90,0.15645435452461243
1718712308.6612375,95,0.168099045753479
1718712319.7240982,99,0.15882807970046997
1718712322.4631598,100,0.16143786907196045
1718712330.8362598,103,0.15754099190235138
1718712333.6015182,104,0.16798147559165955
1718712339.427003,106,0.15273529291152954
