Wall time,Step,Value
1715913414.6650307,0,1.2777851819992065
1715913456.4977508,3,0.824353039264679
1715913468.290103,4,0.6999547481536865
1715913552.5519438,10,0.5804559588432312
1715913566.1147363,11,0.5707058310508728
1715913608.7973113,14,0.43046626448631287
1715913622.6597512,15,0.4156504273414612
1715913660.018515,18,0.37675631046295166
1715913673.5683467,19,0.3583216965198517
1715913687.854568,20,0.3495637774467468
1715913713.5440855,22,0.3349636495113373
1715913727.3579285,23,0.3253333270549774
1715913766.8132794,26,0.31094127893447876
1715913778.4696586,27,0.2994658052921295
1715913855.8364408,33,0.29885008931159973
1715913892.9554932,36,0.2863476872444153
1715913905.000244,37,0.29010510444641113
1715913917.262908,38,0.278072327375412
1715913930.9689357,39,0.2831917405128479
1715913942.6698968,40,0.2835800349712372
1715914033.3668404,47,0.2845251262187958
1715914045.2575488,48,0.2834606170654297
1715914057.0488074,49,0.26873746514320374
1715914084.923313,51,0.268776535987854
1715914096.666949,52,0.26213642954826355
1715914122.1552646,54,0.2840019762516022
1715914157.8104162,57,0.2617993950843811
1715914197.7215579,60,0.25956639647483826
1715914209.4342422,61,0.27304312586784363
1715914221.121477,62,0.2786020338535309
1715914232.778173,63,0.25821739435195923
1715914259.1425438,65,0.251643568277359
1715914272.7085373,66,0.25297436118125916
1715914284.4913018,67,0.25341522693634033
1715914295.9770145,68,0.24890656769275665
1715914323.8255684,70,0.24872222542762756
1715914336.1494014,71,0.24533097445964813
1715914408.6161542,77,0.24203649163246155
1715914434.3221698,79,0.24072103202342987
1715914448.2373934,80,0.25000667572021484
1715914472.052521,82,0.2661009728908539
1715914483.9628384,83,0.26009660959243774
1715914508.1642692,85,0.2540912628173828
1715914556.9893308,89,0.23826472461223602
1715914570.6472523,90,0.23668015003204346
1715914633.6882002,95,0.2382269650697708
1715914681.577259,99,0.2540600895881653
1715914693.1064196,100,0.2285204380750656
1715914730.1811624,103,0.23100309073925018
1715914764.8269722,106,0.23766091465950012
1715914776.48753,107,0.22907058894634247
1715914799.6047556,109,0.25003525614738464
1715914858.0300975,114,0.23432151973247528
1715914881.4879198,116,0.24974942207336426
1715914941.3576272,121,0.22884289920330048
1715914987.907429,125,0.22850318253040314
1715914999.3785362,126,0.22935783863067627
1715915022.5735042,128,0.2295311987400055
1715915045.6008604,130,0.23018769919872284
1715915057.1650758,131,0.21952691674232483
1715915070.7635126,132,0.2239709347486496
1715915117.5238712,136,0.24213504791259766
1715915129.1285217,137,0.21870432794094086
1715915202.8169942,143,0.21928253769874573
1715915214.5137608,144,0.21399259567260742
1715915239.9983842,146,0.23239445686340332
1715915251.296936,147,0.2229156494140625
1715915286.3581982,150,0.21958553791046143
1715915370.4342003,157,0.21882577240467072
1715915393.4030917,159,0.22070999443531036
1715915405.1095328,160,0.21922841668128967
1715915428.6852279,162,0.23034940659999847
1715915452.2282884,164,0.2129414826631546
1715915475.794563,166,0.216884046792984
1715915522.949273,170,0.22915306687355042
1715915534.3336744,171,0.22443215548992157
1715915545.8036957,172,0.21551604568958282
1715915582.3149812,175,0.2073897123336792
1715915596.6580095,176,0.21838776767253876
1715915608.4249992,177,0.2088312953710556
1715915619.6589735,178,0.20824432373046875
1715915644.763328,180,0.21323619782924652
1715915656.2212317,181,0.2195844203233719
1715915690.5931404,184,0.20956742763519287
1715915701.9352224,185,0.21806536614894867
1715915713.378736,186,0.21370868384838104
1715915748.016102,189,0.22402822971343994
1715915759.485798,190,0.20759521424770355
1715915770.8211806,191,0.207035094499588
1715915782.3270135,192,0.22116854786872864
1715915816.9671164,195,0.20593391358852386
1715915863.1466115,199,0.22487273812294006
1715915874.4107194,200,0.2120063304901123
1715915897.292636,202,0.21033763885498047
1715915909.2551527,203,0.20812498033046722
1715915920.7079597,204,0.21869245171546936
1715915932.5319793,205,0.20067651569843292
1715915957.86079,207,0.19966982305049896
1715915983.061149,209,0.20190615952014923
1715916006.7305148,211,0.20794005692005157
1715916029.8416302,213,0.21021731197834015
1715916054.9957626,215,0.2052334100008011
1715916066.6835752,216,0.19672313332557678
