Wall time,Step,Value
1715730385.8994017,0,2.1699938774108887
1715730415.4950495,3,0.5943102240562439
1715730425.9920857,4,0.4943106174468994
1715730490.8161695,10,0.2540823519229889
1715730501.3357658,11,0.2443842887878418
1715730531.3669264,14,0.23509526252746582
1715730542.3769689,15,0.2360095977783203
1715730570.5226738,18,0.2428807020187378
1715730579.37135,19,0.23756428062915802
1715730588.245754,20,0.22815056145191193
1715730607.5090568,22,0.22672943770885468
1715730618.3466027,23,0.23161421716213226
1715730644.303323,26,0.22667084634304047
1715730655.1678417,27,0.2250220626592636
1715730714.4835625,33,0.21652136743068695
1715730743.0045073,36,0.2164156287908554
1715730754.2706711,37,0.21598830819129944
1715730764.98936,38,0.21467947959899902
1715730775.7749965,39,0.2199779599905014
1715730784.763953,40,0.22548221051692963
1715730849.1883876,47,0.2248292714357376
1715730858.5770004,48,0.21357078850269318
1715730870.0237353,49,0.21425719559192657
1715730890.313015,51,0.22469310462474823
1715730899.4972026,52,0.21410918235778809
1715730917.908512,54,0.2119489163160324
1715730944.7730334,57,0.21297863125801086
1715730977.163831,60,0.20876240730285645
1715730986.3717957,61,0.2115068882703781
1715730995.529529,62,0.21505354344844818
1715731004.4713914,63,0.21872630715370178
1715731022.5738487,65,0.2137315720319748
1715731031.7185383,66,0.20891647040843964
1715731040.854023,67,0.21884925663471222
1715731049.9420598,68,0.21102023124694824
1715731068.1011508,70,0.20632629096508026
1715731079.3793724,71,0.20788593590259552
1715731136.2268956,77,0.2097298949956894
1715731154.8573668,79,0.20798778533935547
1715731163.9420874,80,0.20720258355140686
1715731182.058912,82,0.21526046097278595
1715731191.2796528,83,0.21466194093227386
1715731209.346505,85,0.2056252509355545
1715731245.1528962,89,0.20751212537288666
1715731253.9726303,90,0.21400050818920135
1715731299.3029106,95,0.20808963477611542
1715731335.498765,99,0.22483547031879425
1715731344.9967625,100,0.21029208600521088
1715731373.930511,103,0.20765934884548187
1715731400.707271,106,0.20973911881446838
1715731409.694984,107,0.2059406340122223
1715731427.6790516,109,0.2422316074371338
1715731472.7137609,114,0.20963060855865479
1715731490.8304548,116,0.22472932934761047
1715731536.4643824,121,0.21074429154396057
1715731572.7328486,125,0.2141544073820114
1715731581.5008438,126,0.2066887617111206
1715731599.4737864,128,0.22062984108924866
1715731617.227421,130,0.20947352051734924
1715731626.2001595,131,0.2123723030090332
1715731635.4163003,132,0.22114096581935883
1715731672.252889,136,0.2122168093919754
1715731681.1872466,137,0.21020369231700897
1715731737.369535,143,0.20278821885585785
1715731746.539494,144,0.21570836007595062
1715731764.2851558,146,0.21193218231201172
1715731773.1695478,147,0.21964406967163086
1715731800.5678647,150,0.22899828851222992
1715731864.022807,157,0.2158391773700714
1715731882.4697008,159,0.21981731057167053
1715731891.9329216,160,0.2068563997745514
1715731910.0042796,162,0.20378990471363068
1715731928.5010014,164,0.20185032486915588
1715731948.820855,166,0.20202533900737762
1715731985.0648568,170,0.21876266598701477
1715731994.1004546,171,0.2178109735250473
1715732003.2633739,172,0.20793581008911133
1715732029.393644,175,0.2016144096851349
1715732041.0443738,176,0.20459342002868652
1715732050.159563,177,0.2070142775774002
1715732059.256695,178,0.20518434047698975
1715732079.0429943,180,0.20466406643390656
1715732088.1887457,181,0.2078305333852768
1715732115.9824398,184,0.20704098045825958
1715732125.0027347,185,0.20506612956523895
1715732133.9725442,186,0.20612160861492157
1715732161.1507025,189,0.21381621062755585
1715732170.1788394,190,0.2121390402317047
1715732179.5329273,191,0.2173585742712021
1715732188.6070352,192,0.20625948905944824
1715732215.323569,195,0.22729618847370148
1715732252.2471821,199,0.21728134155273438
1715732261.4514945,200,0.2099289894104004
1715732279.2208655,202,0.22760231792926788
1715732288.3036926,203,0.21393337845802307
1715732297.4773993,204,0.2090672105550766
1715732306.6000254,205,0.21586166322231293
1715732324.7154157,207,0.23548750579357147
1715732342.7485487,209,0.21413803100585938
1715732361.1107204,211,0.21756982803344727
1715732379.3481207,213,0.2175455093383789
1715732397.815629,215,0.22447481751441956
1715732406.7482705,216,0.2128409445285797
1715732424.93816,218,0.23298116028308868
1715732434.4491782,219,0.24363695085048676
1715732443.3250794,220,0.23018233478069305
1715732452.2977188,221,0.22060595452785492
1715732461.7275045,222,0.21514646708965302
1715732480.1856008,224,0.21503475308418274
1715732489.753108,225,0.2181629240512848
1715732526.0856724,229,0.21089744567871094
1715732580.7563477,235,0.2101457417011261
1715732598.8475215,237,0.21702614426612854
1715732607.8739798,238,0.2177523374557495
1715732616.91147,239,0.2197587937116623
1715732635.0381992,241,0.20861516892910004
1715732644.03531,242,0.20756128430366516
1715732662.0279841,244,0.22546565532684326
1715732671.0635536,245,0.21315620839595795
1715732680.3955648,246,0.21305201947689056
1715732689.4209805,247,0.2211158722639084
1715732735.0872633,252,0.20978283882141113
1715732744.1669314,253,0.2233901470899582
1715732753.7981687,254,0.22458982467651367
1715732780.5255868,257,0.21489249169826508
1715732790.1320105,258,0.22129638493061066
1715732799.151187,259,0.22735169529914856
1715732808.2757308,260,0.21284399926662445
1715732826.6592886,262,0.20432732999324799
