Wall time,Step,Value
1715623242.8081381,0,0.9000445604324341
1715623288.6326268,3,0.1972920149564743
1715623304.4873993,4,0.17916058003902435
1715623396.986418,10,0.17320390045642853
1715623410.6397128,11,0.15976044535636902
1715623456.1086671,14,0.16853420436382294
1715623469.4474902,15,0.16397234797477722
1715623514.5615098,18,0.1567460596561432
1715623527.9744937,19,0.1469845324754715
1715623544.506496,20,0.15160003304481506
1715623572.0733855,22,0.14660996198654175
1715623588.3831449,23,0.14756420254707336
1715623629.342683,26,0.14889729022979736
1715623643.1283472,27,0.14736726880073547
1715623728.3129313,33,0.13963089883327484
1715623771.4775183,36,0.14075954258441925
1715623785.1754408,37,0.1406656950712204
1715623798.700321,38,0.13963812589645386
1715623812.517244,39,0.14817197620868683
1715623826.2862277,40,0.14717483520507812
1715623922.438861,47,0.14629173278808594
1715623936.233429,48,0.14028868079185486
1715623949.9542828,49,0.14181482791900635
1715623979.8607686,51,0.1358993798494339
1715623995.9834473,52,0.13906614482402802
1715624023.4650264,54,0.14165954291820526
1715624064.0284872,57,0.1365194022655487
1715624105.2498825,60,0.14085087180137634
1715624119.0060663,61,0.14080344140529633
1715624132.680171,62,0.14034561812877655
1715624146.3324714,63,0.1409853994846344
1715624173.9806585,65,0.13924525678157806
1715624187.7487664,66,0.13427279889583588
1715624204.8245125,67,0.1329319030046463
1715624221.4431937,68,0.13814972341060638
1715624248.8337445,70,0.13496725261211395
1715624262.1011093,71,0.15553443133831024
1715624344.887548,77,0.15314917266368866
1715624372.5508313,79,0.13767068088054657
1715624386.2744472,80,0.14301227033138275
1715624413.549008,82,0.13147304952144623
1715624430.1981921,83,0.1446831077337265
1715624457.8084261,85,0.13529279828071594
1715624512.9276876,89,0.1393285095691681
1715624526.5153196,90,0.14174245297908783
1715624594.0930057,95,0.14387989044189453
1715624649.6091845,99,0.13893179595470428
1715624663.4941316,100,0.1360509693622589
1715624704.161698,103,0.13982872664928436
1715624745.5867155,106,0.13552598655223846
1715624759.299026,107,0.1346985548734665
1715624786.6909904,109,0.14157992601394653
1715624854.596595,114,0.1487192064523697
1715624882.5464892,116,0.14231431484222412
1715624951.7020447,121,0.13960939645767212
1715625006.0644004,125,0.14654640853405
1715625019.7137341,126,0.14180688560009003
1715625046.8830009,128,0.14429783821105957
1715625073.6644027,130,0.13981156051158905
1715625086.9845073,131,0.14673009514808655
1715625100.5554693,132,0.14686839282512665
1715625156.0861478,136,0.13907301425933838
1715625169.689634,137,0.14239266514778137
1715625251.058504,143,0.13691522181034088
1715625264.6178768,144,0.1497734785079956
1715625291.7539885,146,0.14702312648296356
1715625305.435571,147,0.14548416435718536
1715625346.0118494,150,0.14961948990821838
1715625442.182625,157,0.14518670737743378
1715625469.6157706,159,0.1523895561695099
1715625483.3364413,160,0.1506250947713852
1715625510.7637665,162,0.1406252235174179
1715625538.613017,164,0.14651286602020264
1715625565.7044299,166,0.14666901528835297
1715625620.787449,170,0.15361185371875763
1715625634.1854455,171,0.14488396048545837
1715625647.7341104,172,0.14913828670978546
1715625688.2102692,175,0.15798591077327728
1715625701.6808126,176,0.14499640464782715
1715625715.305826,177,0.16179151833057404
1715625728.9277985,178,0.16822686791419983
1715625756.4760048,180,0.1552233248949051
1715625770.274877,181,0.1541346162557602
1715625811.5157645,184,0.16404138505458832
1715625824.998021,185,0.15913532674312592
1715625838.869358,186,0.15055988729000092
1715625879.1655807,189,0.1528286188840866
1715625892.5466514,190,0.16134046018123627
1715625906.1262233,191,0.1600104421377182
1715625919.5642152,192,0.16815884411334991
1715625961.0108016,195,0.15909500420093536
1715626015.0404603,199,0.16152457892894745
1715626028.3389258,200,0.15763327479362488
1715626055.4249814,202,0.15579870343208313
1715626068.9931736,203,0.1582310050725937
1715626082.878869,204,0.17046807706356049
1715626096.5919726,205,0.18473520874977112
1715626124.1201277,207,0.17361603677272797
1715626151.3610358,209,0.17334702610969543
1715626178.4360046,211,0.15639424324035645
1715626205.3969762,213,0.15575194358825684
1715626232.8605435,215,0.15796488523483276
1715626246.378254,216,0.159990593791008
1715626273.4193,218,0.15141627192497253
1715626287.0743275,219,0.1566905826330185
1715626300.126081,220,0.1653786152601242
1715626313.599399,221,0.15918688476085663
1715626327.3507745,222,0.16026023030281067
1715626354.8999343,224,0.15507982671260834
1715626368.279659,225,0.16020427644252777
1715626422.3588748,229,0.16344521939754486
1715626503.7499683,235,0.18088920414447784
1715626530.3595784,237,0.17797031998634338
1715626543.709829,238,0.18482187390327454
1715626557.3701031,239,0.16019456088542938
1715626585.0347471,241,0.15609225630760193
1715626598.178115,242,0.15066197514533997
1715626625.1381025,244,0.16600242257118225
1715626638.777648,245,0.1571483612060547
1715626652.0221338,246,0.15040846168994904
1715626665.6813996,247,0.16689051687717438
1715626733.493613,252,0.16535663604736328
1715626747.4135325,253,0.1709369421005249
1715626760.6307497,254,0.19057749211788177
1715626801.1110077,257,0.17324644327163696
1715626814.9039602,258,0.17440731823444366
1715626828.5906866,259,0.1754712462425232
1715626842.3987532,260,0.15346866846084595
1715626869.50675,262,0.1738867610692978
1715626977.690081,270,0.17194350063800812
1715626991.2755985,271,0.15671728551387787
1715627031.8527076,274,0.16392342746257782
1715627045.0179265,275,0.16269433498382568
1715627058.5487926,276,0.16753284633159637
1715627085.8687046,278,0.1680506020784378
1715627112.6024277,280,0.1782577633857727
1715627139.576808,282,0.169383242726326
1715627153.2021677,283,0.1730768084526062
1715627180.310287,285,0.1735094040632248
1715627207.1229122,287,0.15895122289657593
1715627220.406859,288,0.16747330129146576
1715627247.9378135,290,0.16297821700572968
1715627315.8780985,295,0.15765279531478882
1715627329.262689,296,0.16345763206481934
1715627342.8998234,297,0.17249524593353271
1715627356.7104375,298,0.1594390869140625
1715627438.2903996,304,0.16334421932697296
1715627465.1275032,306,0.16781024634838104
1715627492.2820814,308,0.16664229333400726
1715627505.855891,309,0.16664274036884308
1715627546.5373275,312,0.1584608405828476
1715627560.045966,313,0.17324471473693848
1715627601.0877097,316,0.17482832074165344
1715627627.966239,318,0.16666190326213837
1715627641.7649875,319,0.18779245018959045
1715627682.5373797,322,0.17318211495876312
1715627709.2070155,324,0.16504602134227753
1715627777.4517946,329,0.1709090769290924
1715627790.807564,330,0.1689973622560501
1715627804.2894623,331,0.1745689958333969
1715627818.0905428,332,0.18192660808563232
1715627886.726857,337,0.1622546762228012
1715627900.064723,338,0.15939469635486603
1715627927.3391924,340,0.17120598256587982
1715627967.7635455,343,0.16373884677886963
1715627981.168247,344,0.17069219052791595
1715627994.9038994,345,0.1720728725194931
1715628008.718113,346,0.16548526287078857
1715628035.6523733,348,0.17507410049438477
1715628062.5848691,350,0.17471595108509064
1715628089.625473,352,0.17191794514656067
1715628103.09887,353,0.16689054667949677
1715628116.6469202,354,0.16536004841327667
1715628170.507311,358,0.15983031690120697
1715628197.3124309,360,0.15960608422756195
1715628224.6061642,362,0.1552598923444748
1715628238.0508604,363,0.15499664843082428
1715628251.5057168,364,0.15242846310138702
1715628265.143058,365,0.1665022373199463
1715628278.4840696,366,0.16015778481960297
1715628291.9643602,367,0.16292493045330048
1715628305.6306942,368,0.1520901918411255
1715628387.0970805,374,0.1595243662595749
1715628427.984586,377,0.1546696573495865
1715628441.7104516,378,0.17151878774166107
1715628536.621296,385,0.16037273406982422
1715628550.0336127,386,0.15129666030406952
1715628603.7824824,390,0.1556447297334671
1715628617.2524605,391,0.16964776813983917
1715628630.6402714,392,0.1572539061307907
1715628644.0250933,393,0.163960799574852
1715628657.876535,394,0.177704319357872
1715628671.4766445,395,0.17216424643993378
1715628685.4132605,396,0.16244642436504364
1715628698.8534067,397,0.1502884179353714
1715628712.4272385,398,0.16723081469535828
1715628725.7345424,399,0.163335919380188
1715628752.2234952,401,0.15846675634384155
1715628765.4262493,402,0.16585223376750946
1715628792.496895,404,0.16878394782543182
1715628846.3550034,408,0.17469990253448486
1715628859.9162478,409,0.16893337666988373
1715628900.457105,412,0.1652715653181076
1715628913.8890626,413,0.16673119366168976
1715628927.2904415,414,0.16907978057861328
1715628940.8746061,415,0.16950540244579315
1715628981.34717,418,0.17377786338329315
1715629021.90082,421,0.17563065886497498
1715629035.2876658,422,0.16918082535266876
1715629076.1314485,425,0.1667899787425995
1715629089.5976026,426,0.15888814628124237
1715629143.1683924,430,0.17177729308605194
1715629156.820569,431,0.1706814020872116
1715629197.7606637,434,0.17121315002441406
1715629211.1889331,435,0.16247054934501648
1715629224.711171,436,0.16972577571868896
1715629238.464981,437,0.1792222112417221
1715629252.0764384,438,0.1647087186574936
1715629265.6190598,439,0.1655917912721634
1715629278.9753377,440,0.16696976125240326
1715629292.534196,441,0.1671622097492218
1715629319.5752406,443,0.16206316649913788
1715629333.386623,444,0.16759954392910004
1715629346.757836,445,0.1851499378681183
1715629360.3516293,446,0.1687680333852768
1715629414.6095037,450,0.17261405289173126
1715629427.9942176,451,0.1682654619216919
1715629441.5349069,452,0.17191219329833984
1715629455.3132093,453,0.1613161414861679
1715629469.0043736,454,0.166263148188591
1715629496.0071032,456,0.1662035584449768
1715629523.5101714,458,0.16896188259124756
1715629550.8388598,460,0.16816015541553497
1715629564.614761,461,0.18050265312194824
1715629605.208441,464,0.16764335334300995
1715629618.8446085,465,0.17142605781555176
1715629632.4760525,466,0.1740553230047226
1715629659.3609085,468,0.16625861823558807
1715629686.082911,470,0.16680054366588593
1715629740.473707,474,0.1684795320034027
1715629754.038048,475,0.17810429632663727
1715629794.9200978,478,0.16342926025390625
1715629808.5028534,479,0.15221913158893585
1715629822.0170975,480,0.15730860829353333
1715629835.4103081,481,0.16794459521770477
1715629849.123552,482,0.15858237445354462
1715629862.8657846,483,0.1591225564479828
1715629876.4373631,484,0.16047553718090057
1715629903.756857,486,0.16529028117656708
1715629917.2256017,487,0.16089032590389252
1715629931.065326,488,0.1547573059797287
1715629944.6386409,489,0.16806167364120483
1715629972.1431167,491,0.16931958496570587
1715630012.2629945,494,0.15728680789470673
1715630067.0976746,498,0.1747998744249344
1715630107.6857996,501,0.15756432712078094
1715630121.242411,502,0.17103368043899536
1715630134.6970592,503,0.15862822532653809
1715630175.252027,506,0.1683945208787918
1715630202.2399573,508,0.16058020293712616
1715630215.4379277,509,0.1640695333480835
1715630229.3329015,510,0.1574113816022873
1715630243.0529933,511,0.15963849425315857
1715630256.4390824,512,0.1552407443523407
1715630270.3230994,513,0.1649327576160431
1715630283.785751,514,0.15178310871124268
1715630324.5325909,517,0.16544678807258606
1715630338.2528174,518,0.16971193253993988
1715630351.8492548,519,0.16764827072620392
1715630365.400848,520,0.16602210700511932
1715630406.267267,523,0.16441702842712402
1715630501.2926755,530,0.16123802959918976
1715630542.4062726,533,0.16159632802009583
1715630555.7063725,534,0.16554871201515198
1715630583.3285272,536,0.17509162425994873
1715630597.4162855,537,0.15723393857479095
1715630610.902576,538,0.16619358956813812
1715630624.6385818,539,0.16757547855377197
1715630638.2741127,540,0.1682768017053604
1715630665.946321,542,0.1667191982269287
1715630679.4071293,543,0.17227335274219513
1715630693.1186311,544,0.16059081256389618
1715630719.9099085,546,0.160969078540802
1715630733.5686622,547,0.16265122592449188
1715630774.7540264,550,0.16699159145355225
1715630801.6852937,552,0.16154071688652039
1715630828.735543,554,0.169420063495636
1715630842.4095726,555,0.16688208281993866
1715630856.1287403,556,0.16003869473934174
1715630938.1644852,562,0.16147033870220184
1715630951.511544,563,0.1644788682460785
1715630965.213523,564,0.16982309520244598
1715631020.2259362,568,0.15551137924194336
1715631061.0068343,571,0.16837218403816223
1715631088.1534534,573,0.1626066267490387
1715631128.5967445,576,0.16236434876918793
1715631183.5077465,580,0.1717313528060913
1715631237.9687028,584,0.1671360284090042
1715631251.717613,585,0.16551773250102997
1715631265.6343918,586,0.1739960014820099
1715631292.833895,588,0.1675504893064499
1715631319.9592173,590,0.15429188311100006
1715631333.3800862,591,0.1590338796377182
1715631346.8253589,592,0.1681889146566391
1715631374.1084342,594,0.16497276723384857
1715631401.0014565,596,0.16777682304382324
1715631414.7462504,597,0.16115640103816986
1715631428.3190072,598,0.16659051179885864
1715631442.2757282,599,0.15982314944267273
1715631469.3815913,601,0.17097000777721405
1715631483.0871499,602,0.16481316089630127
1715631496.9740257,603,0.1651403307914734
1715631524.110751,605,0.16551318764686584
1715631564.5764327,608,0.15850120782852173
1715631592.1034715,610,0.1622839868068695
1715631632.425834,613,0.1704431176185608
1715631646.2761319,614,0.16779056191444397
1715631673.6918087,616,0.171003058552742
1715631700.5898395,618,0.1665271371603012
1715631727.7369092,620,0.15754733979701996
1715631756.1457179,622,0.1619744747877121
1715631769.707888,623,0.1601620465517044
1715631810.6030166,626,0.15960220992565155
1715631837.866686,628,0.16419367492198944
1715631851.6889055,629,0.1671810895204544
1715631906.472899,633,0.16409246623516083
1715631933.673168,635,0.167977437376976
1715631960.517888,637,0.16786916553974152
1715632001.2966514,640,0.1614098995923996
1715632014.9113197,641,0.1692628562450409
1715632028.986924,642,0.17066924273967743
1715632042.546943,643,0.16888728737831116
1715632056.1566803,644,0.18077445030212402
1715632070.281295,645,0.180680513381958
1715632124.5422137,649,0.16881802678108215
1715632151.5358193,651,0.16009949147701263
1715632165.314152,652,0.1631157249212265
1715632179.0969427,653,0.16281984746456146
1715632192.938104,654,0.1734924167394638
1715632206.4089708,655,0.16573978960514069
1715632246.795122,658,0.16907595098018646
1715632260.1044347,659,0.17418694496154785
1715632273.8283412,660,0.1689465194940567
1715632369.577759,667,0.17478851974010468
1715632410.415319,670,0.17542511224746704
1715632478.317389,675,0.16936321556568146
1715632492.2813313,676,0.16664306819438934
1715632505.9233224,677,0.17459575831890106
1715632546.8322585,680,0.17919926345348358
1715632574.176417,682,0.17791743576526642
1715632587.9473195,683,0.16438062489032745
1715632601.5336797,684,0.17598439753055573
1715632642.4287856,687,0.17279435694217682
1715632709.6436758,692,0.17870239913463593
1715632737.0976515,694,0.1628662496805191
1715632750.6015007,695,0.17680208384990692
1715632764.4911585,696,0.16878657042980194
1715632777.9360118,697,0.174698144197464
1715632805.156804,699,0.1802787035703659
1715632846.2401202,702,0.17315147817134857
1715632859.8596861,703,0.17381177842617035
1715632887.0258389,705,0.17912612855434418
1715632941.3410616,709,0.18234769999980927
1715632954.914684,710,0.17520390450954437
1715632982.3155484,712,0.17041204869747162
1715633022.6893675,715,0.17557571828365326
1715633049.9088478,717,0.1705726832151413
1715633076.6172197,719,0.17212259769439697
1715633090.388212,720,0.17450116574764252
1715633103.962903,721,0.17324168980121613
1715633130.9977949,723,0.16675347089767456
1715633157.900145,725,0.16471977531909943
1715633171.196005,726,0.1644280105829239
1715633184.4002514,727,0.1688377559185028
1715633197.6270244,728,0.16461333632469177
1715633211.4072182,729,0.16545283794403076
1715633238.6533082,731,0.16729377210140228
1715633252.2333279,732,0.17248855531215668
1715633265.9243364,733,0.168007954955101
1715633333.96174,738,0.16026513278484344
1715633347.464029,739,0.16634714603424072
1715633360.9239867,740,0.17128409445285797
1715633388.3005803,742,0.16821633279323578
1715633401.8785493,743,0.16785204410552979
1715633415.0495982,744,0.17755845189094543
1715633428.67767,745,0.17051994800567627
1715633523.8333313,752,0.16903996467590332
1715633564.7291574,755,0.1693115085363388
1715633578.5256536,756,0.17138373851776123
1715633605.3429384,758,0.17363670468330383
1715633673.106915,763,0.17112572491168976
1715633686.6570914,764,0.16151005029678345
1715633700.3228903,765,0.16786716878414154
1715633741.0406606,768,0.1703951507806778
1715633754.5723104,769,0.16299280524253845
1715633795.1193836,772,0.17027972638607025
1715633808.7405548,773,0.16774463653564453
1715633836.3019032,775,0.16752801835536957
1715633849.9340231,776,0.17218616604804993
1715633877.4558253,778,0.17293508350849152
1715633891.2611704,779,0.16556619107723236
1715633904.8276358,780,0.16861042380332947
1715633918.5462909,781,0.16950364410877228
1715633932.1313267,782,0.17698471248149872
1715634012.9787734,788,0.16779354214668274
1715634026.3418114,789,0.17310385406017303
1715634053.642526,791,0.16562743484973907
1715634081.0349758,793,0.1720210760831833
