Wall time,Step,Value
1717245154.8895113,0,0.2615700364112854
1717245166.7617211,2,0.5284167528152466
1717245173.293968,3,0.5689269304275513
1717245178.0840392,4,0.3692886233329773
1717245205.9618573,9,0.26760703325271606
1717245211.024739,10,0.30994412302970886
1717245216.2720263,11,0.33389291167259216
1717245232.6020088,14,0.2696080207824707
1717245237.3917842,15,0.4862837791442871
1717245244.0568821,16,0.4944261312484741
1717245257.4139686,18,0.4565478265285492
1717245262.3496563,19,0.5579890608787537
1717245269.028981,20,0.5785480737686157
1717245282.961597,22,0.5398328304290771
1717245287.9828503,23,0.6014214754104614
1717245304.6767373,26,0.5422391891479492
1717245309.2302318,27,0.6076973080635071
1717245314.361122,28,0.5822404026985168
1717245319.368006,29,0.5920248031616211
1717245324.6801603,30,0.5779521465301514
1717245339.2075794,33,0.6012237668037415
1717245344.3583953,34,0.5904491543769836
1717245354.5972836,36,0.612630307674408
1717245359.643954,37,0.6259889006614685
1717245366.8155637,38,0.6210818290710449
1717245371.5950463,39,0.6024837493896484
1717245376.523787,40,0.5634374618530273
1717245411.316837,47,0.637993335723877
1717245417.9111772,48,0.6471128463745117
1717245424.297686,49,0.6355739235877991
1717245429.17497,50,0.5902514457702637
1717245433.2585232,51,0.6063095331192017
1717245438.2421336,52,0.6085801124572754
1717245443.4100564,53,0.5561437010765076
1717245448.3917139,54,0.5262408256530762
1717245453.4305394,55,0.6137064099311829
1717245462.9294357,57,0.5523179173469543
1717245477.3875422,60,0.6089153289794922
1717245482.4040713,61,0.6072192192077637
1717245487.3945756,62,0.624982476234436
1717245492.0975397,63,0.6305922865867615
1717245502.538363,65,0.6117356419563293
1717245507.670768,66,0.605440080165863
1717245512.7581542,67,0.603844165802002
1717245518.0640688,68,0.634501576423645
1717245528.0737858,70,0.6214404106140137
1717245533.2424326,71,0.6124712228775024
1717245543.2019835,73,0.607995331287384
1717245552.8681483,75,0.6423289775848389
1717245563.157502,77,0.5709202289581299
1717245568.170073,78,0.6327865719795227
1717245573.620324,79,0.6494157314300537
1717245578.7415729,80,0.6209867000579834
1717245588.7683094,82,0.644353449344635
1717245594.1847653,83,0.6429340243339539
