Wall time,Step,Value
1718907902.0407093,0,0.26162227988243103
1718907908.2584167,2,0.4896155893802643
1718907910.8277206,3,0.5309612154960632
1718907913.222044,4,0.5672865509986877
1718907926.395956,9,0.5154582262039185
1718907928.719163,10,0.5974444150924683
1718907931.2189734,11,0.587836742401123
1718907938.7200956,14,0.5829634070396423
1718907940.9702206,15,0.6274014115333557
1718907943.5059376,16,0.5876159071922302
1718907948.350197,18,0.6429262757301331
1718907950.7169523,19,0.597587525844574
1718907953.0444229,20,0.6443055272102356
1718907958.3293445,22,0.6490350961685181
1718907960.633252,23,0.6457460522651672
1718907967.7931643,26,0.6558724641799927
1718907970.2114825,27,0.6487910151481628
1718907972.6490955,28,0.6504183411598206
1718907974.9762213,29,0.6566988229751587
1718907977.3530967,30,0.6648791432380676
1718907984.4488883,33,0.6573469042778015
1718907986.7945156,34,0.6539924144744873
1718907991.803097,36,0.6443080306053162
1718907994.187356,37,0.6631541848182678
1718907996.542293,38,0.6614594459533691
1718907998.961845,39,0.6605330109596252
1718908001.315622,40,0.6644697785377502
1718908018.0742831,47,0.6744998097419739
1718908020.3881447,48,0.68453049659729
1718908022.952232,49,0.676304817199707
1718908025.327584,50,0.658531904220581
1718908027.9248278,51,0.6632424592971802
1718908030.2848978,52,0.6847060918807983
1718908032.634166,53,0.6857368350028992
1718908034.9714277,54,0.6768808364868164
1718908037.3675375,55,0.6897556185722351
1718908042.2877727,57,0.6968569755554199
1718908049.284023,60,0.703066349029541
1718908051.7113469,61,0.6878178715705872
1718908054.0790532,62,0.6863383054733276
1718908056.4520993,63,0.6884542107582092
1718908061.1592848,65,0.695670485496521
1718908063.836483,66,0.6887446045875549
1718908066.2074268,67,0.6896299123764038
1718908068.5738368,68,0.6904277801513672
1718908073.2225115,70,0.6608193516731262
1718908075.6083257,71,0.6777517795562744
1718908080.4007971,73,0.6846262812614441
1718908085.0433671,75,0.7089704275131226
1718908090.1698103,77,0.7036588788032532
1718908092.5444615,78,0.7038125395774841
1718908094.9021893,79,0.7066025733947754
1718908097.2516563,80,0.7047913670539856
1718908102.230579,82,0.6924111843109131
1718908104.6244454,83,0.7018725275993347
1718908109.41352,85,0.7054210305213928
1718908111.8211508,86,0.701662003993988
1718908114.1785228,87,0.7027458548545837
1718908118.934421,89,0.7066254019737244
1718908121.35046,90,0.7035461068153381
1718908133.535974,95,0.7011199593544006
1718908143.2715015,99,0.7070701718330383
1718908145.6852818,100,0.7047693133354187
1718908152.8476207,103,0.6869516372680664
1718908155.2592442,104,0.699560821056366
1718908159.9370427,106,0.6997606158256531
1718908162.3066576,107,0.6996386051177979
1718908164.607466,108,0.6987137794494629
1718908166.9846907,109,0.7101529240608215
1718908169.69103,110,0.7112917900085449
1718908172.0302207,111,0.7090555429458618
1718908174.4932375,112,0.6916058659553528
1718908179.3824086,114,0.7104694247245789
1718908181.7488542,115,0.7134824395179749
1718908184.1242602,116,0.7024856805801392
1718908193.575346,120,0.714067280292511
1718908195.8695476,121,0.703895092010498
1718908205.7777107,125,0.7037789821624756
1718908208.1262844,126,0.7128903269767761
1718908212.8000298,128,0.7049640417098999
1718908215.1600394,129,0.6938496232032776
1718908217.517362,130,0.6944308280944824
1718908219.957479,131,0.7073031663894653
1718908222.3190129,132,0.7045560479164124
1718908227.043646,134,0.7034467458724976
1718908231.811933,136,0.701103925704956
1718908234.1978555,137,0.7064862251281738
1718908236.5403082,138,0.7010184526443481
1718908238.8726127,139,0.709756076335907
1718908248.5818536,143,0.7073620557785034
1718908250.8630629,144,0.7168033719062805
1718908253.2323823,145,0.7144250869750977
1718908255.6425505,146,0.7002837657928467
1718908258.088889,147,0.6987449526786804
1718908265.2069197,150,0.7045643329620361
1718908274.690217,154,0.6971052885055542
1718908279.7137794,156,0.7045447826385498
1718908282.0794053,157,0.699443519115448
1718908286.8180592,159,0.7129251956939697
1718908289.2073908,160,0.7173779606819153
1718908293.9982877,162,0.7058640122413635
1718908296.423781,163,0.7061523795127869
1718908298.8222725,164,0.7020503878593445
1718908303.567646,166,0.7080097198486328
1718908308.283531,168,0.6981282830238342
1718908313.4641695,170,0.6932923197746277
1718908315.7826772,171,0.7036816477775574
1718908318.1894352,172,0.7073639035224915
1718908322.918719,174,0.6936676502227783
1718908325.3394482,175,0.6944408416748047
1718908327.7283359,176,0.6978282332420349
1718908330.0959208,177,0.7044698596000671
1718908332.4406445,178,0.7026544809341431
1718908337.0801017,180,0.6992814540863037
1718908339.4996994,181,0.7018352150917053
1718908341.8387532,182,0.6998755931854248
1718908344.2548459,183,0.7017971277236938
1718908346.668309,184,0.7021610140800476
1718908349.319276,185,0.7075768709182739
